assists,champLevel,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,deaths,doubleKills,firstBloodAssist,firstBloodKill,firstInhibitorAssist,firstInhibitorKill,firstTowerAssist,firstTowerKill,goldEarned,goldSpent,inhibitorKills,killingSprees,kills,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicalDamageTaken,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,teamId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,quadraKills,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win
3,11,3962,148,6391,5,0,0,0,0,0,0,0,6816,6800,0,0,0,523,0,0,737,4361,789,7123,0,0,0,5,100,0,73134,7618,9241,0,8,79218,8490,16583,1799,157,93,2,0,1722,82,218,0,23,5,6,10,0
7,12,30181,2592,15281,2,0,0,1,0,0,0,1,8581,7900,1,0,1,0,0,1,858,40010,1514,3574,106,18,45,6,200,0,64511,3300,18713,0,18,115020,5449,23806,14780,19,196,1,0,10498,634,1519,4,23,6,7,5,1
4,14,13818,1982,8659,3,1,0,0,0,0,0,0,10077,8710,0,1,4,0,2,2,736,98666,8965,6189,25,1,17,7,200,0,9966,203,9912,0,18,110142,9169,16693,6749,171,377,1,0,1510,0,591,1,29,3,6,11,1
16,12,1832,1388,5610,2,0,0,0,1,0,0,0,6934,6050,0,0,0,0,0,0,1066,19102,6003,2801,0,0,0,8,200,0,4081,863,5149,0,14,27471,6867,8075,1477,35,156,5,0,4287,0,124,1,57,10,10,33,1
4,13,12042,6629,6991,1,0,0,0,1,0,1,0,13538,12358,0,2,9,0,6,1,1060,20465,6717,2125,14,2,12,9,200,0,127021,22241,7315,0,6,149391,29896,9940,3005,218,76,1,0,1904,938,498,1,34,3,7,10,1
4,15,7794,7158,10224,5,0,0,0,0,0,0,0,11088,9360,0,1,6,0,4,1,381,83300,14408,6161,4,0,0,10,200,0,18768,2484,10618,0,22,107918,16892,18138,2684,168,63,1,0,5849,0,1359,2,21,3,3,11,1
5,11,7051,7051,7165,2,1,0,0,0,1,1,0,7822,6358,1,1,3,325,3,2,750,1831,1501,3426,0,0,0,1,100,0,64093,6046,7881,0,9,68172,9482,11467,4169,130,85,9,0,2247,1935,159,2,7,0,1,5,1
6,9,28529,639,3899,2,0,0,0,0,0,0,1,6389,5650,0,1,3,0,2,1,447,43791,4321,2484,74,5,40,2,100,0,20246,825,7013,0,14,75005,5336,9668,4208,11,82,1,0,10967,189,170,1,19,4,5,2,1
4,11,2176,2176,5355,1,1,0,0,0,0,0,0,8147,8125,0,1,7,0,6,2,873,1064,328,1987,1,1,0,3,100,0,59336,10807,5919,0,15,67533,11403,8441,2358,117,132,1,0,7133,268,534,1,9,1,1,6,1
7,8,1622,1303,4425,2,0,0,0,0,0,0,0,4852,4750,0,0,2,0,0,1,387,3427,1693,510,0,0,0,4,100,0,3476,485,3967,0,19,12078,2556,5012,1803,22,32,5,0,5174,378,534,0,26,6,5,10,1
5,10,2688,2165,3311,0,0,0,0,0,0,0,0,7208,7200,0,1,3,509,3,1,0,1042,713,362,1,0,0,5,100,0,55827,8630,2816,0,18,56869,9343,3378,1107,151,86,2,0,0,0,199,1,8,2,1,7,1
1,9,1120,1120,5459,4,0,0,0,0,0,0,0,4294,3300,0,0,0,0,0,0,421,21981,3281,1915,0,0,0,6,200,0,4058,54,7412,0,4,27639,3335,9953,1525,84,163,1,0,1600,0,625,1,16,4,1,9,0
0,9,74,74,3414,4,1,0,0,0,0,0,0,6076,5975,0,1,3,0,2,2,387,980,896,890,0,0,0,7,200,0,43977,4222,6646,0,5,44957,5118,7641,1272,134,116,2,0,0,0,104,0,19,2,5,7,0
1,12,1592,1494,9144,2,0,0,1,0,0,0,0,7004,6325,0,1,3,0,2,1,600,29968,3973,2381,1,0,1,8,200,0,40080,3253,8068,0,19,70049,7227,11836,630,128,343,1,0,0,0,1387,0,12,3,0,7,0
3,8,0,0,8337,3,0,0,0,0,0,0,0,3689,2550,0,0,0,0,0,0,395,964,0,2084,0,0,0,9,200,0,9532,3080,5888,0,8,17313,4278,8113,291,25,30,4,0,6816,1198,140,0,24,6,1,15,0
5,9,1480,1116,7068,5,0,0,0,0,0,0,0,5928,4875,0,0,1,0,0,1,338,10900,305,2518,72,5,58,10,200,0,58904,4004,12540,0,7,73850,4709,15574,6847,18,140,1,0,4045,399,514,0,9,0,3,1,0
3,9,946,0,10588,3,0,0,0,0,0,0,0,4476,4100,0,0,0,0,0,0,355,7047,3075,3968,0,0,0,1,100,0,3869,747,5946,0,18,17687,3823,10245,1133,33,102,2,0,6769,0,329,0,26,3,6,12,0
2,10,1046,1046,3038,3,0,0,0,0,0,0,0,6403,5850,0,0,0,0,0,0,725,3877,1709,2015,0,0,0,2,100,0,55593,6750,5244,0,0,59470,8459,7284,825,156,0,3,0,0,0,24,0,14,0,5,6,0
0,10,9678,0,12861,4,0,0,0,0,0,0,0,6520,6375,0,0,2,0,0,1,719,13776,583,7187,89,0,72,3,100,0,64976,4068,10686,0,11,85097,5240,18211,4315,11,378,1,0,6345,588,337,0,15,4,1,9,0
1,12,3122,0,9958,4,0,0,1,0,0,0,0,7223,7305,0,1,3,0,2,1,555,81149,8436,6284,6,0,2,4,100,0,2432,114,6356,0,16,97420,8840,12973,1641,145,62,1,0,13839,290,332,0,18,3,2,8,0
0,11,5503,5503,9960,5,0,0,0,0,0,0,0,7158,7075,0,0,0,0,0,0,412,1520,1024,3764,8,0,4,5,100,0,78578,6409,10848,0,11,82818,7434,15128,2741,154,32,1,0,2720,0,515,1,14,1,3,5,0
4,13,4457,2903,9073,1,0,0,0,0,0,0,0,8700,8058,0,2,4,0,2,1,544,10167,1155,2897,12,8,1,6,200,0,75625,9810,9280,0,11,91535,11314,12445,1834,139,102,1,0,5743,348,267,1,16,4,2,9,1
10,9,1163,606,6499,1,0,0,0,0,0,0,0,4884,4675,0,0,0,0,0,0,208,3140,2062,3411,0,0,0,7,200,0,3379,683,3982,0,24,13711,3047,7394,4410,25,37,5,0,7190,302,0,0,36,5,4,15,1
7,12,4849,2099,9230,1,0,0,0,0,0,0,0,8108,5600,0,1,3,331,3,1,231,6375,394,2587,18,2,12,8,200,0,88115,8690,5779,0,17,94491,9085,8441,1779,145,107,1,0,0,0,75,1,11,0,4,6,1
1,14,9431,4539,5093,1,2,0,0,0,0,0,1,10492,9908,0,2,9,236,5,4,832,95374,12076,4313,24,4,16,9,200,0,14528,2161,6316,1,1,116387,14417,11110,1506,163,51,1,1,6485,180,480,2,22,5,3,11,1
10,11,17871,0,9785,1,0,0,0,0,0,0,0,6988,6650,0,1,3,0,2,1,967,77541,6340,4065,101,7,71,10,200,0,22489,770,12276,0,16,109170,7820,16398,9121,5,373,1,0,9139,709,56,0,15,6,0,6,1
12,11,2629,1575,10773,1,0,0,1,0,0,0,0,6131,5125,0,0,1,0,0,1,294,11396,3913,932,0,0,0,1,100,0,5293,1610,6517,0,18,22476,5524,7709,2133,25,108,4,0,5787,0,259,0,34,7,1,21,1
6,13,5701,5484,2127,1,2,0,0,0,0,0,1,11303,9650,0,2,9,0,7,2,887,2907,1281,842,2,0,0,2,100,0,98522,12269,3742,0,17,101454,13551,5338,184,208,193,1,0,25,0,754,3,36,4,8,11,1
6,12,12434,2074,7615,3,0,0,0,0,0,0,0,7938,7050,0,2,6,0,2,1,606,30408,3092,2172,105,21,53,3,100,0,63502,4271,13547,0,14,100425,9441,16337,8002,4,618,1,0,6514,2077,618,0,27,5,3,11,1
5,14,1819,1819,7438,1,2,0,0,0,0,0,0,10276,8800,0,2,11,0,6,2,970,93477,17802,2690,0,0,0,4,100,0,12603,1664,10981,0,1,107374,20368,14323,4705,164,26,1,0,1293,901,652,1,14,2,3,5,1
3,12,5054,2928,10975,6,0,0,0,0,0,0,0,6579,5200,0,0,1,0,0,1,239,844,563,2881,0,0,0,5,100,0,60780,5534,12385,0,11,63532,6097,16782,2949,137,20,1,0,1907,0,1515,0,17,1,4,5,1
1,12,21746,0,7495,4,1,0,0,0,0,0,0,7993,7935,0,1,4,0,4,2,520,89255,5310,5224,94,12,57,6,200,0,20765,804,11448,0,2,123163,6928,17434,8954,41,125,4,0,13142,813,761,0,25,6,3,11,0
3,13,6929,2598,6866,2,0,0,0,0,0,0,0,8450,8158,0,1,4,0,4,1,974,15276,1494,2122,8,4,4,7,200,0,68624,7867,7276,0,6,88863,9361,10342,799,160,31,1,0,4962,0,943,1,10,1,0,7,0
3,10,270,270,14393,9,0,0,0,0,0,0,0,6263,6000,0,0,0,0,0,0,184,17043,530,5943,10,2,4,8,200,0,34817,3556,12416,0,15,68247,6625,18458,0,109,111,0,0,16386,2537,98,1,11,0,3,6,0
1,12,0,0,4060,5,0,0,0,0,0,0,0,7703,7525,0,1,3,0,2,1,496,6793,871,5365,5,0,4,9,200,0,76003,8797,5406,0,18,97009,10117,11582,1816,137,98,1,0,14213,448,811,0,15,5,3,10,0
3,9,628,628,4957,8,0,0,0,0,0,0,0,5125,5050,0,0,1,174,0,1,295,431,399,8422,0,0,0,10,200,0,18679,5955,7167,0,13,19506,6354,15953,5307,13,40,5,0,395,0,364,0,27,2,2,15,0
10,16,28866,3847,27934,3,3,0,1,0,1,0,1,15148,13800,2,2,15,0,7,3,571,28825,2403,4585,129,18,70,1,100,0,124683,17900,18774,0,24,163542,21414,24081,7576,38,486,1,1,10033,1110,721,3,32,9,7,16,1
16,15,7675,2748,23482,2,0,0,0,1,0,1,0,12377,11975,0,2,8,0,4,1,727,64911,18294,8495,8,0,0,2,100,0,9189,1236,17393,0,38,111482,20831,26709,16833,131,260,1,0,37381,1301,820,0,19,1,10,3,1
14,12,3057,0,22534,11,0,0,0,0,0,0,0,7168,6975,0,0,1,0,0,1,269,19427,8783,5311,4,0,4,3,100,0,4663,1154,12570,0,37,29786,10429,18400,2940,32,135,5,0,5695,492,519,0,59,11,12,33,1
10,15,10946,3778,5900,1,1,0,0,1,0,0,0,11364,10425,0,1,7,0,6,2,640,104063,14475,3826,16,4,8,4,100,0,7309,1107,9757,0,21,112520,15583,14275,3412,152,130,1,0,1147,0,691,3,19,5,2,12,1
18,14,11981,2740,20524,8,0,0,0,0,0,0,0,11489,11625,0,1,4,469,4,1,278,11159,2220,6435,22,0,15,5,100,0,113733,14189,14187,0,22,125565,16625,21157,4895,151,137,1,0,672,216,534,1,21,1,7,9,1
8,14,0,0,9938,8,0,0,0,0,0,0,0,10100,8625,0,1,6,0,3,1,677,7792,1394,8196,9,0,0,6,200,0,98693,18230,10509,0,25,110523,20620,19413,1991,171,112,1,0,4037,996,706,0,56,5,13,21,0
5,13,12846,4922,23448,9,0,0,0,0,0,0,0,9177,8575,0,0,2,11,0,1,353,71728,5957,11242,12,0,9,7,200,0,44123,5439,12035,0,21,120126,11397,23907,3878,148,220,1,0,4275,0,630,3,21,1,3,9,0
10,13,11440,259,17075,7,0,0,0,0,0,0,0,9659,9075,0,0,4,0,0,1,544,119307,13408,10194,114,9,83,8,200,0,29258,2401,17913,0,13,152369,16610,28793,12233,58,366,1,0,3803,800,684,0,24,3,6,3,0
14,11,0,0,11934,4,0,0,0,0,0,0,0,7265,7075,0,1,3,0,3,1,1271,6081,4478,10119,0,0,0,9,200,0,5507,2200,6206,0,39,18882,7836,16757,1181,32,109,3,0,7293,1156,431,0,76,9,9,43,0
9,14,6294,470,7327,7,2,0,0,0,0,0,0,13127,12125,0,5,10,683,2,2,513,5332,1372,8841,20,0,20,10,200,0,125490,19211,8537,0,4,133737,20918,18045,1975,193,59,3,0,2915,334,666,0,33,8,5,13,0
3,13,13768,4046,6471,6,0,0,0,0,0,0,1,11354,10725,0,0,3,1425,0,1,566,1800,843,5055,15,4,11,1,100,0,156065,14749,7041,0,20,165740,15858,12317,1692,233,111,2,0,7874,266,220,3,30,5,7,11,0
5,11,1906,529,15939,6,0,0,0,0,0,1,0,6026,5475,0,0,0,0,0,0,572,24109,5311,4152,4,0,0,2,100,0,1370,241,11636,0,17,30374,6017,16482,1139,27,38,5,0,4894,464,694,0,34,7,0,31,0
3,13,2820,1765,5674,6,0,0,0,0,0,0,0,9220,8375,0,1,4,0,3,1,501,87567,10023,4955,8,4,4,3,100,0,14647,1346,9265,0,16,108212,14117,14517,3570,162,102,2,0,5997,2747,296,0,16,3,2,9,0
3,11,25288,11,6890,5,0,0,1,0,0,0,0,8230,7200,0,1,4,0,2,1,424,65974,7789,4713,92,8,61,4,100,0,28971,1323,13288,0,16,103315,9984,18472,6897,20,165,1,0,8370,872,470,0,23,6,7,5,0
1,13,4559,1489,15764,6,0,0,0,0,0,0,0,9029,8825,0,0,1,0,0,1,626,0,0,7561,22,9,9,5,100,0,118343,12184,16553,0,13,118586,12427,24306,7873,172,206,1,0,242,242,192,0,16,1,4,8,0
12,14,9396,718,22225,3,1,0,0,1,0,0,0,11043,9900,0,1,7,0,5,2,232,36595,1886,7666,118,10,76,6,200,0,80330,6345,18270,0,24,119649,9224,27492,14607,23,448,1,0,2724,992,1554,0,37,6,10,7,1
7,14,7633,3316,6649,3,1,0,0,0,0,0,0,10263,9775,0,2,6,0,3,2,519,13235,3230,5422,12,0,8,7,200,0,101639,14799,8196,0,7,117370,18030,14452,2456,162,141,1,0,2495,0,833,1,34,5,8,11,1
6,15,15344,12635,13630,5,1,0,0,0,1,0,0,12644,10650,1,1,8,0,7,3,462,142205,11817,8283,11,9,0,8,200,0,12349,1725,11144,0,20,167007,14109,21124,6981,192,361,1,1,12452,566,1695,5,16,2,3,6,1
20,14,1860,1225,2572,0,0,0,0,1,0,0,0,7618,6060,0,1,2,0,2,1,0,15233,6550,1006,0,0,0,9,200,0,3571,642,2749,0,12,18805,7193,3868,15753,1,42,5,0,0,0,112,0,53,9,0,32,1
11,14,16495,4739,11696,1,1,0,0,0,0,0,0,12427,12275,0,1,6,920,6,2,1410,1927,505,4411,38,10,20,10,200,0,176017,16484,7946,0,5,179588,17304,12754,80,214,81,1,0,1644,314,396,2,25,5,7,12,1
0,10,264,99,3516,4,0,0,0,0,0,0,0,5177,3850,0,0,0,0,0,0,239,2297,1283,2452,0,0,0,1,100,0,37203,2496,4976,0,0,39501,3779,7555,342,125,0,1,0,0,0,126,0,6,0,2,4,0
0,7,56,56,1978,3,0,0,0,0,0,0,0,2985,2100,0,0,0,0,0,0,247,3686,1727,1595,0,0,0,2,100,0,1155,638,1818,0,5,4842,2366,3580,2721,2,22,4,0,0,0,166,0,14,4,1,9,0
0,11,434,434,3072,0,0,0,0,0,0,0,0,5746,5150,0,0,0,0,0,0,0,61669,4929,2410,6,0,6,3,100,0,11562,565,2896,0,6,73232,5494,5600,250,159,141,1,0,0,0,294,0,10,2,2,7,0
0,10,0,0,5647,3,0,0,0,0,0,0,0,4673,3885,0,0,0,0,0,0,479,34066,8143,9599,0,0,0,4,100,0,6433,217,3788,0,8,47220,8361,13595,5158,116,147,1,0,6720,0,208,0,7,2,1,5,0
0,8,2794,0,7951,5,0,0,0,0,0,0,0,4112,3250,0,0,0,0,0,0,335,13247,769,4922,72,0,56,5,100,0,43489,2518,10796,0,8,59306,3647,16048,5439,1,78,1,0,2569,359,330,0,5,0,0,1,0
4,11,1541,1382,3591,0,0,0,0,0,0,0,0,6255,6175,0,0,0,0,0,0,0,7802,795,2949,0,0,0,6,200,0,50461,3287,2633,0,3,60700,4134,5606,960,147,40,1,0,2437,52,24,0,19,3,3,7,1
3,12,24177,2922,6565,0,2,0,1,0,0,0,1,8955,7375,0,1,9,0,9,3,0,95209,5686,4227,116,17,64,7,200,0,20457,1205,10824,0,7,124333,7569,15178,13519,15,155,4,1,8666,678,126,2,15,1,2,5,1
8,8,1101,1101,2532,0,0,0,0,0,0,1,0,5516,5075,0,1,3,0,3,1,0,9789,4267,1907,0,0,0,8,200,0,2333,1202,2394,0,19,12516,5864,4343,1016,8,93,4,0,394,394,42,0,32,5,5,14,1
2,11,5404,3793,3357,0,0,0,0,0,0,0,0,6852,5375,0,0,1,0,0,1,0,61557,8555,7299,4,0,1,9,200,0,9829,921,1992,0,2,74627,9477,9292,10021,142,61,1,0,3240,0,0,1,11,1,1,6,1
7,11,3926,3831,2652,0,0,0,0,0,0,1,0,7790,6375,0,1,2,687,2,1,0,1338,201,1961,1,1,0,10,200,0,90245,7652,4380,0,7,91583,7854,6508,1965,148,29,3,0,0,0,166,1,10,1,0,6,1
10,10,549,229,23874,8,0,0,0,0,0,0,0,6448,5725,0,0,2,0,0,1,330,279,216,5050,0,0,0,1,100,0,13377,5767,15261,0,18,21821,8616,20913,894,30,61,1,0,8163,2632,602,0,34,13,2,32,0
2,11,1115,318,5601,6,0,0,0,0,0,0,0,7532,7525,0,0,0,480,0,0,372,0,0,3587,16,0,16,2,100,0,80398,9912,9772,0,0,80398,9912,13506,1434,140,3,3,0,0,0,146,0,14,1,3,7,0
11,12,23304,448,12341,9,1,0,0,0,0,0,0,10054,9325,0,3,8,0,3,2,333,80046,11539,4430,103,25,52,3,100,0,14822,1312,20128,0,6,104097,13426,25213,13741,11,83,5,0,9228,574,654,1,15,1,7,1,0
5,13,4627,4013,20099,10,3,0,1,0,0,0,0,12989,12950,0,3,11,716,4,3,341,14085,1581,3205,34,9,12,4,100,0,138194,14937,20780,0,20,158274,17923,24584,4130,157,195,1,1,5994,1404,597,2,14,2,2,8,0
6,14,28997,7832,21398,6,2,0,0,0,0,0,1,12530,11025,1,1,6,1567,5,3,626,0,0,3598,27,11,3,5,100,0,154385,10957,20671,0,7,163008,11191,25196,6174,161,57,1,1,8622,234,926,4,15,0,3,5,0
25,13,2111,1368,5226,4,0,0,0,0,0,0,0,7964,6650,0,1,3,0,3,1,490,14318,7516,1555,0,0,0,6,200,0,4311,1466,6761,0,16,18629,8983,9083,14200,6,44,5,0,0,0,766,0,53,6,2,30,1
8,15,11561,7505,11041,3,0,0,0,0,0,0,0,12389,9800,1,2,4,874,2,1,619,4370,756,810,11,5,4,7,200,0,152667,12956,9542,0,6,157169,13845,11028,0,230,127,0,0,132,132,675,3,13,0,3,6,1
9,14,10800,6667,17205,5,2,0,0,0,0,0,0,13889,12150,0,4,20,626,9,3,396,3521,1893,3549,4,0,0,8,200,0,90664,31116,13486,0,31,98581,34465,18773,793,114,199,1,1,4395,1454,1736,3,24,2,1,7,1
9,13,6479,854,7905,10,0,0,0,0,0,0,0,7745,6975,0,0,3,0,0,1,335,46062,6180,3295,60,8,41,9,200,0,18954,975,15870,0,24,69892,7608,19812,4414,19,88,1,0,4876,452,646,0,19,3,5,3,1
10,14,5717,3881,7602,5,1,0,0,0,0,0,0,11504,10000,0,2,9,0,5,3,497,7504,1736,5411,9,4,2,10,200,0,100578,17027,11218,0,19,111803,19651,17650,4620,159,77,1,1,3720,887,1020,1,48,4,11,21,1
4,8,14397,0,10910,6,0,0,0,0,0,0,0,4704,4175,0,1,2,0,2,1,351,11224,649,3145,62,4,39,1,100,0,45571,4032,11996,0,9,65087,5130,15296,4143,3,304,1,0,8292,448,154,0,11,4,0,7,0
5,7,0,0,6669,4,0,0,0,0,0,0,0,3547,3525,0,0,1,0,0,1,311,3573,2097,3010,0,0,0,2,100,0,1574,396,5061,0,20,9380,2961,8215,2433,16,33,4,0,4231,467,144,0,14,7,2,9,0
3,9,218,218,3865,4,0,0,0,0,0,0,0,6077,5650,0,1,3,0,3,1,326,51099,11081,2627,8,0,8,3,100,0,7559,1905,7373,0,25,61674,13096,10266,603,113,172,1,0,3015,109,266,0,15,5,2,9,0
1,9,551,551,3859,5,0,0,0,0,0,0,0,5372,5025,0,0,2,0,0,1,338,2929,822,2128,0,0,0,4,100,0,31946,3229,5996,0,0,35042,4218,8410,1111,103,1,2,0,166,166,286,0,14,2,3,5,0
1,12,2769,2769,5431,4,0,0,0,0,0,0,0,7669,6525,0,0,4,0,0,1,285,8562,1881,2693,0,0,0,5,100,0,62265,11442,8707,0,3,73671,13447,11553,2505,135,89,1,0,2843,123,152,1,14,1,0,6,0
6,10,712,712,5712,2,0,0,1,0,0,0,0,5912,5650,0,1,3,0,2,1,229,46110,5710,3898,8,4,4,6,200,0,8684,1782,7122,0,5,60980,7533,11263,4671,97,198,1,0,6184,40,242,0,10,2,3,4,1
4,11,1095,985,10415,4,0,0,0,0,0,0,0,5127,4175,0,0,3,0,0,1,390,13852,2095,1842,0,0,0,7,200,0,13148,3049,9408,0,12,27000,5144,11250,338,61,123,1,0,0,0,0,0,13,1,0,5,1
8,11,6080,2234,10308,3,3,0,0,0,0,0,0,10066,9008,0,2,11,0,8,3,259,8523,1380,5679,78,12,49,8,200,0,65908,11905,10499,0,16,79740,13844,17360,10634,24,142,1,1,5308,558,1181,1,8,1,1,3,1
9,10,10678,5621,2843,2,0,0,0,0,0,0,1,7691,5950,0,1,4,489,2,1,589,366,296,4022,4,0,4,9,200,0,55762,7718,3076,0,8,62071,8015,7188,1365,109,51,3,0,5943,0,90,2,13,3,3,6,1
6,8,1984,1409,3886,1,0,0,0,0,0,0,0,4914,3700,0,0,2,0,0,1,542,9600,3517,2643,0,0,0,10,200,0,3792,758,3208,0,19,18113,4679,5865,1592,29,82,5,0,4720,404,14,0,16,6,3,11,1
18,13,1116,1116,6540,4,0,0,0,0,0,1,0,7726,7350,0,0,2,0,0,1,330,15824,5964,4211,0,0,0,1,100,0,5425,2183,6148,0,27,26703,9803,10541,4475,32,188,5,0,5452,1655,181,2,72,16,7,45,1
7,15,5707,3777,5213,2,1,0,0,0,0,1,0,12371,12985,0,1,10,0,8,2,674,134066,24518,4821,15,7,8,2,100,0,13866,1639,6892,0,36,149601,26158,12138,605,191,282,1,0,1668,0,424,0,24,3,3,11,1
4,14,4261,1395,13555,2,1,0,1,0,0,0,0,11137,10133,0,1,8,0,7,2,1262,23938,5108,6612,2,1,0,3,100,0,94987,16007,13845,0,24,130280,21116,20792,5557,165,130,1,0,11355,0,333,0,15,2,0,10,1
7,16,32438,8608,10931,3,0,0,0,0,0,0,1,13246,11725,2,3,8,0,4,1,652,32427,7290,4668,32,8,8,4,100,0,132248,16242,12288,0,2,170031,23792,17380,1445,213,52,1,0,5355,260,423,6,32,3,7,8,1
12,13,26727,1889,14895,3,0,0,0,0,0,1,0,10092,8925,0,2,6,0,3,1,633,4675,0,7624,95,11,51,5,100,0,87018,7322,15628,0,21,110992,10147,23392,13115,20,268,1,0,19297,2824,140,0,34,8,8,9,1
4,12,5915,0,10578,6,0,0,0,0,0,0,0,8058,7850,0,0,3,0,0,1,359,23718,2104,7805,112,25,66,6,200,0,97123,8255,14361,0,7,127121,11454,22758,9707,30,260,6,0,6278,1094,592,0,27,5,6,6,0
5,15,2813,540,14304,8,0,0,0,0,0,0,0,9248,8725,0,0,4,0,0,1,416,99038,11236,9998,16,0,16,7,200,0,13080,1838,14599,0,13,113799,13315,25619,7846,174,298,1,0,1680,240,1021,0,20,3,2,11,0
3,12,1455,1224,23553,5,0,0,0,0,0,0,0,9959,10100,0,0,3,0,0,1,908,78122,8576,8011,4,0,4,8,200,0,14077,647,13147,0,32,92272,9223,22722,4675,151,391,5,0,72,0,1563,1,11,4,2,10,0
6,12,1624,1624,7847,5,0,0,0,0,0,0,0,6432,5900,0,0,0,236,0,0,904,380,380,8595,0,0,0,9,200,0,39063,6084,8344,0,13,41249,6464,17905,7681,40,26,5,0,1805,0,964,0,42,4,7,21,0
1,13,0,0,16357,10,0,0,0,0,0,0,0,8843,8383,0,1,4,0,3,1,353,15327,2695,10748,0,0,0,10,200,0,82498,11624,14104,0,11,98735,14487,25450,1168,174,64,1,0,910,168,597,0,17,1,1,8,0
5,11,572,572,9953,6,0,0,0,0,0,0,0,6083,5830,0,0,0,0,0,0,364,55048,3890,8045,4,0,4,1,100,0,9756,667,7970,0,15,65814,4557,16206,2303,115,112,1,0,1009,0,190,0,6,2,0,5,0
0,9,1134,1134,5354,2,0,0,0,0,0,0,0,4302,3925,0,0,1,0,0,1,400,12946,2069,1637,0,0,0,2,100,0,4112,749,5897,0,11,17442,3059,8227,1995,22,124,1,0,384,240,692,0,30,10,4,18,0
2,8,10523,0,10865,5,0,0,0,0,0,0,0,5102,4600,0,0,2,0,0,1,386,9097,479,3368,60,0,44,3,100,0,44451,2766,14320,0,4,56563,3334,18131,4453,4,172,1,0,3014,88,442,0,13,6,3,9,0
3,11,6199,2734,13021,4,1,0,0,0,0,0,0,8460,7708,0,1,5,323,4,2,539,1785,1455,5334,0,0,0,4,100,0,65339,8534,12349,0,5,74050,11393,18054,2720,148,109,4,0,6925,1403,370,0,9,0,2,6,0
1,11,3963,3508,2325,1,0,0,0,0,0,0,0,7476,6450,0,0,1,621,0,1,728,1538,280,621,2,0,1,5,100,0,78116,4850,4465,0,2,87048,5178,5280,318,174,82,2,0,7393,48,194,2,12,3,1,9,0
2,11,5674,5674,5435,2,0,0,0,0,0,0,0,7870,7800,0,0,2,510,0,1,643,1149,537,1216,12,0,4,6,200,0,77209,7899,5626,0,15,78538,8580,6890,1257,152,132,2,0,180,144,48,3,11,0,4,3,1
2,12,21094,216,7848,3,0,0,1,0,0,0,0,8269,6875,0,1,4,0,2,1,383,92457,4840,3247,121,27,71,7,200,0,23048,1243,13752,0,6,125110,6940,17228,11249,10,110,3,0,9604,856,228,1,23,1,4,6,1
2,13,1571,1571,6487,3,0,0,0,0,0,0,0,8861,6450,0,2,7,0,5,1,366,238,238,1447,7,7,0,8,200,0,73387,12862,7076,0,17,83508,13608,9121,215,141,82,1,0,9883,508,596,0,25,2,3,8,1
4,9,1823,1823,4109,1,0,0,0,0,0,0,0,4873,4500,0,0,0,0,0,0,643,4732,1870,1885,3,3,0,9,200,0,4447,585,3411,0,18,16721,2836,5763,2174,23,34,4,0,7540,380,466,0,37,8,6,16,1
0,14,5411,4169,2691,0,0,0,0,0,0,0,1,9734,9760,0,1,5,0,5,1,0,119003,10953,2371,18,0,17,10,200,0,13677,1030,3786,0,19,132680,11984,6596,339,197,272,1,0,0,0,439,1,12,1,0,6,1
2,10,0,0,7306,1,0,0,0,0,0,0,0,5151,4700,0,0,1,0,0,1,631,48039,6621,3431,0,0,0,1,100,0,11301,1829,5234,0,2,61725,8451,9223,2838,119,17,1,0,2385,0,557,0,6,1,0,4,0
4,7,0,0,1912,4,0,0,0,0,0,0,0,4167,3685,0,0,2,0,0,1,239,6292,3754,1164,0,0,0,2,100,0,1746,896,4080,0,17,8578,5190,5557,746,7,45,1,0,540,540,312,0,29,2,4,12,0
3,7,9293,0,3425,5,0,0,0,0,0,0,0,4387,4050,0,1,2,0,2,1,273,17582,2736,2073,46,2,29,3,100,0,12332,909,6498,0,11,36193,4207,8770,2780,4,101,1,0,6278,562,198,0,17,2,4,3,0
0,9,945,0,2504,2,0,0,0,0,0,0,0,5464,5270,0,1,2,0,2,1,235,4231,961,1177,4,0,1,4,100,0,35846,2489,3435,0,0,40077,3451,4673,327,129,0,2,0,0,0,60,0,10,2,2,7,0
4,8,0,0,4471,3,0,0,1,0,0,0,0,4903,4650,0,1,2,0,2,1,318,1394,187,5145,0,0,0,5,100,0,27251,4508,2409,0,14,30279,4760,7579,1470,79,100,1,0,1634,64,24,0,10,2,0,5,0
2,10,578,578,8855,1,0,0,0,0,0,0,0,5157,4950,0,0,1,0,0,1,207,12055,2647,5913,0,0,0,6,200,0,16867,2489,3032,0,11,37352,5387,9031,1251,110,158,1,0,8430,250,86,0,8,0,0,5,1
