teamid,win,csPerMin,goldPerMin,xpPerMin,csDiffPerMin,xpDiffperMin,,
200,0,4.36,316.04,357.56,-0.12,-24.84,,
200,0,4.82,249.64,352.48,-0.08,-57.48,,
200,0,4.06,233.16,339,-1.48,-45.62,,
200,0,3.88,251.56,304.18,-0.18,-38.04,,
200,1,5.22,330.5,429.9,0.44,81.64,,
200,1,4.54,272.72,356.96,-0.56,-15.32,,
200,1,4.76,315.22,391.12,-0.24,5.16,,
200,1,5.04,339.66,385.84,1.42,54.8,,
200,1,5.56,290.16,395.42,1.18,55.36,,
200,0,4.62,268.42,353.5,0.02,-24.54,,
200,1,4.58,312.92,381.14,-0.16,28.54,,
200,1,4.14,258.96,358.84,-0.34,7.5,,
200,0,5.48,293.4,402.28,0.8,50.22,,
200,1,5.98,339.86,437.18,1.6,110.92,,
200,0,4.44,248.12,311.18,-1.12,-82.62,,
200,0,4.22,270.42,330.04,-0.36,-17.88,,
200,0,4.94,279.8,365.2,-0.06,-17.52,,
200,0,4.06,259.44,336.3,-0.7,-38.66,,
200,0,5.28,252.82,346.24,0.78,-7.36,,
200,0,4.44,236.46,339.22,-0.24,-13.52,,
200,0,4.82,285.28,368.4,0.3,-13.9,,
200,0,4.5,301.28,355.2,-0.08,-15.06,,
200,0,4.92,303.46,356.28,-0.1,-6.16,,
200,0,4.52,273.3,345.44,-0.08,9.96,,
200,0,4.66,300.26,369.7,0.38,2.46,,
200,1,4.72,271.58,373.68,0.36,38.86,,
200,1,4.42,277.26,358.66,-0.08,31.58,,
200,1,5.28,277.34,362.14,1,30.6,,
200,0,4.76,282.04,336,-0.08,-8.02,,
200,0,4.34,254.32,358.54,-0.84,-23.94,,
200,0,4.18,274.48,338.82,-0.88,-44.32,,
200,1,5.02,324.6,386.38,0.56,39.66,,
200,1,4.72,333.38,404.98,-0.26,28.68,,
200,1,4.74,419.48,426.96,0.46,107.88,,
200,0,4.56,267.06,338.04,-0.74,-55.38,,
200,0,4.1,244.9,304.12,-0.88,-101.06,,
200,0,4.22,240.4,342.32,-0.98,-49.34,,
200,1,4.38,293.5,365.02,-0.86,13.54,,
200,0,4.62,307.64,358.8,-0.02,-3.68,,
200,0,4.58,269.28,370.68,0.5,5.3,,
200,0,4.2,242.68,333.62,-0.9,-82.34,,
200,0,4.9,277.84,381.44,-0.18,-16.2,,
200,0,4.32,285.52,353.98,-0.56,-18.28,,
200,1,4.58,296.74,362.1,0.02,-13.42,,
200,1,4.54,300.96,379.48,-0.34,28.98,,
200,1,4.74,258.76,367.48,0.14,22.22,,
200,1,5.38,282.76,368.26,0.24,22.82,,
200,0,3.5,280.4,308.24,-1.18,-59.34,,
200,1,4.94,325.56,403.22,-1.06,22.84,,
200,0,4,239.24,330.66,-1.18,-53.56,,
200,1,4.72,313.04,377.7,0.56,30.3,,
200,1,5.08,328.52,410.2,0.36,67.66,,
200,1,4.68,336.48,380.86,0.36,28.38,,
200,1,4.9,261.44,324.02,0.24,-25.74,,
200,0,4.82,261.42,340,0.24,-36.02,,
200,1,4.04,368.46,385.98,-0.32,57.76,,
200,0,4.26,290.1,365.78,-0.44,-0.44,,
200,1,4.28,259.32,343.96,-0.06,-10.54,,
200,1,2.52,721.54,860.76,0.6,132.14,,
200,1,1.96,664.96,756.1,0.68,106.18,,
200,1,2.2,684.62,817.46,-0.1,-13.46,,
200,0,1.5,588.82,726.92,-0.8,-140.46,,
200,1,0,0,0,0,0,,
200,0,5.12,285.7,363.16,0.08,7.36,,
200,0,4.7,288.78,371.04,0.56,20.26,,
200,1,4.38,279.12,332.86,0,0,,
200,1,4.92,289.72,382.6,0.1,30.76,,
200,0,4.26,231.36,333.1,-0.8,-43.36,,
200,1,0,0,0,0,0,,
200,0,4.74,237.7,343.98,0,5.12,,
200,0,4.82,263.2,370.88,0.06,-23.86,,
200,1,5.02,259.3,345.84,0.04,-9.08,,
200,1,3.08,281.56,337.98,-0.54,13.14,,
200,0,5.14,274.74,363.84,0.36,2.44,,
200,0,3.58,295.3,326.06,-0.3,-12.56,,
200,1,5,331.82,392.54,0.32,28.52,,
200,1,4.6,270.98,362.6,-0.34,-7.82,,
200,1,4.72,361.26,402.06,0.34,82.92,,
200,0,3.52,289.56,327.04,-0.84,-49.3,,
200,1,4.46,317.06,414.74,-0.08,57.22,,
200,0,4.3,289.24,345.42,-0.32,-23.76,,
200,1,4.96,325.7,366.34,1.16,58.36,,
200,1,4.9,282.04,368.72,-0.52,-3.88,,
200,1,4.94,258.32,381.1,-0.32,18.08,,
200,0,4.4,269.6,372.16,-0.36,-3.26,,
200,1,4.74,345.64,391.46,0.52,57.92,,
200,1,4.34,319.7,360.78,-1.06,-17.44,,
200,1,4.14,263.92,338.6,-0.5,-39.06,,
200,1,4.96,260.06,375.46,0.16,7.16,,
200,0,4.92,303.46,356.28,-0.1,-6.16,,
200,0,5.34,291.8,394.96,0.24,6.4,,
200,0,4.52,339.56,385.02,0.62,32.16,,
200,0,4.44,281.36,376.66,-0.1,21.08,,
200,0,3.68,275.96,379.76,-1.04,18.22,,
200,1,4.92,252.08,362.18,-0.32,-3.96,,
200,0,4.98,271.76,355.12,-0.46,-16.02,,
200,1,4.48,310.38,387.7,0,0,,
200,1,4.4,303.38,373.06,-0.24,11.48,,
200,1,4.8,257.76,350.18,0.12,-5.54,,
200,1,4.3,311.12,357.56,0,6.82,,
200,0,4.42,266.64,354.5,-0.66,-26.92,,
200,1,5.3,318.76,387.64,0.26,11.66,,
200,1,4.78,341.72,399.02,0,22.28,,
200,0,4.28,286.18,351.22,-0.58,-11.5,,
200,0,3.94,309.82,350.72,-0.92,3.2,,
200,1,4.6,320.66,367.52,-0.08,-0.78,,
200,0,4.6,279.56,351.9,0.38,14.42,,
200,1,4.6,329.42,369.94,0,0,,
200,0,4.14,286.6,349.92,-0.66,4.42,,
200,0,4.5,285.3,368.62,0.12,-8.1,,
200,0,4.52,267.82,343.12,-0.28,-31.24,,
200,0,4.52,257.88,346.76,-0.98,-51.68,,
200,1,4.7,288.68,369.64,-0.5,-18.84,,
200,1,4.94,347.26,388.66,0.96,65.72,,
200,1,4.7,316.26,342.84,0.1,-28.42,,
200,1,4.06,352.72,372.9,0.84,38.5,,
200,1,4.68,327.96,356.86,-0.32,-16.9,,
200,0,4.84,268.02,360.66,0.24,-21.12,,
200,1,4.88,293.68,364.28,0.5,6.58,,
200,1,5.06,297.68,397.92,-0.02,34.6,,
200,1,5,307.88,387.24,0,15.94,,
200,0,3.68,272.8,349.68,-0.7,-24.64,,
200,0,4.62,287.74,374.72,-0.22,38.12,,
200,0,5.02,266.14,339.16,0.06,-14.22,,
200,0,4.4,329.44,367.32,0.3,15.54,,
200,1,5.02,317.14,399.76,0.14,15.88,,
200,1,5,281.18,365.72,0,0,,
200,0,4.52,244.64,346.04,-0.18,-20.56,,
200,1,4.86,281.46,363.64,-0.08,-16.84,,
200,1,4.56,338.9,395.94,2.2E-16,32.58,,
200,0,5.56,270.94,389.02,-0.22,11.42,,
200,0,5.14,249.44,347.84,-0.38,-22.74,,
200,1,4.66,270.44,368.52,-0.6,-20.24,,
200,1,5.38,292.84,373.62,0.1,-3.96,,
200,1,4.96,341.26,376.72,1.16,102.58,,
200,0,3.86,341.3,367.2,-0.66,23.42,,
200,0,5.1,287.08,376.8,0.82,45.96,,
200,1,4.5,297.44,365.74,-0.32,-12.64,,
200,1,4.64,308.16,355.06,-0.14,-0.32,,
200,0,4.3,283.86,306.62,-1,-56.74,,
200,1,5.28,358.86,359.66,2.74,118.18,,
200,0,4.9,282.12,373.34,0,0,,
200,0,4.52,298.82,344.32,0.8,21.22,,
200,1,4.92,294.94,380.3,0.02,33.98,,
200,1,5.18,305.12,369.38,-0.14,-3.5,,
200,1,4.7,350.9,399.14,-0.5,-10.72,,
200,1,5.06,364.76,381.06,0.82,53.28,,
200,1,4.76,271.52,366.74,-0.44,8.86,,
200,0,4.68,266.1,344.12,0.34,-5.72,,
200,1,4.86,250.08,355.52,0.04,-21.14,,
200,1,4.84,380.66,395.02,0.64,70.94,,
200,1,4.96,417.18,427.74,1.22,131.88,,
200,1,4.52,296.44,349.16,0.62,16.82,,
200,1,4.12,291.84,348.6,-0.52,-16.96,,
200,0,4.64,273.02,346.4,-0.38,-55.86,,
200,1,4.86,278.1,355.32,-0.18,-35.96,,
200,0,3.96,306.9,349.92,0,22.34,,
200,1,5.04,261.2,355.44,-0.46,-41,,
200,1,4.48,285.28,351.68,-0.74,-44.52,,
200,0,5.06,282.54,395.34,-0.32,-2.4,,
200,1,5.18,272.74,358.16,-1.2,-17.62,,
200,1,5.12,250.26,369.44,0.4,-14.18,,
200,1,5,251.34,331.56,0.16,-45.18,,
200,0,4.76,289.34,357.48,0.48,-10.8,,
200,1,4.04,325.92,335.64,0,0,,
200,1,4.02,275.96,347.5,-0.6,3.5,,
200,1,4.44,326.06,384.78,0.36,12.88,,
200,1,5.48,320.9,395.24,0.84,7.12,,
200,0,4.62,294.12,350.64,0.06,5.4,,
200,0,5.22,287.1,387.28,1.86,20.54,,
200,0,4.34,245.8,311.1,-0.38,-38.76,,
200,1,3.9,299.8,336.58,-0.18,24.72,,
200,0,4.68,314.42,356.44,-0.18,-7.6,,
200,0,3.78,267.96,335.76,-0.72,-27,,
200,1,4.16,310.98,362.86,-0.52,1.68,,
200,0,4.78,252.4,352.02,0.26,-29.64,,
200,1,4.72,284.06,367.08,0.3,16.54,,
200,0,4.24,254.42,337.6,0.12,-7.7,,
200,0,4.7,267,343.92,0.76,-28.9,,
200,1,4.82,282.38,375.3,0.44,-28.64,,
200,1,5.14,271.9,370.26,0.56,22.42,,
200,1,4.44,301.62,387.98,0.12,57.62,,
200,1,4.64,330.36,379.72,0.5,54.96,,
200,1,4.8,336.36,390.12,0.06,11.88,,
200,0,4.48,283.88,372.82,0.02,-2.08,,
200,0,4.64,242.64,357.68,-0.42,-30.5,,
200,0,5.38,275.82,356.26,1.66,30.08,,
200,0,4.7,270.84,349.3,-0.26,-20.46,,
200,0,4.66,269.46,346.3,-0.3,-40.28,,
200,0,4.4,299.86,372.24,0,0,,
200,0,3.54,241.9,299.3,-1.06,-71.88,,
200,1,5.06,304.7,377.2,0,0,,
200,1,4.32,299.06,353,-0.24,-13.62,,
200,1,2.14,509.4,669.24,0,0,,
200,1,4.52,324.06,369.58,0.44,18.02,,
200,1,4.5,304.34,374.24,0.06,7.02,,
200,0,4.86,312.2,377.26,0.54,25.8,,
200,0,3.62,264.64,328.78,-1.12,-49.66,,
200,0,4.84,306.22,362.04,0.48,17.52,,
200,0,4.18,265.32,350.56,-0.04,-20.68,,
200,0,4.52,276.38,349.88,0.06,-0.84,,
200,0,4.74,280.92,344.9,-0.02,-13.26,,
200,0,4.68,266.52,339.34,-0.06,-45.38,,
200,1,4.04,417.8,372.34,1.06,138.78,,
200,0,4.78,254.78,354.18,0.14,2.56,,
200,1,4.96,296.24,373.64,0.68,31.2,,
200,0,4.56,340.3,394.3,-0.38,20.86,,
200,0,4.9,305.84,366.02,-0.08,7.56,,
200,1,4.72,313.2,363.74,-0.34,-12.34,,
200,0,5.16,281.9,391.5,0.02,12.44,,
200,0,3.9,330.26,347,-0.36,-34.34,,
200,0,5.14,258.92,365.94,0.04,-13.88,,
200,1,5.08,275.76,356.46,0.62,-8.3,,
200,1,4.4,311.9,382.72,0.12,2.94,,
200,0,4.38,263.9,348.94,-0.24,-15.18,,
200,1,4.9,253.44,352.54,0.22,-1.16,,
200,1,4.5,279.5,348.12,-0.26,2.22,,
200,1,4.88,307.1,381.96,0.32,5.98,,
200,0,4.32,283.82,335.02,-0.16,12.92,,
200,1,5,278.56,372.1,-0.12,-12.64,,
200,1,4.9,341.88,371.66,0.58,0.92,,
200,1,4.78,342.7,389.44,-0.48,50.3,,
200,0,4.76,252.46,376.18,-0.18,-3.3,,
200,0,5.06,275.94,365.32,-0.36,-19.94,,
200,0,4.68,272.36,374.58,-0.58,0.88,,
200,0,5.08,304.14,367.36,0.38,18.5,,
200,1,4.34,289.64,368.46,-0.24,19.44,,
200,1,5.38,294.56,370.46,0.64,5.88,,
200,0,4.9,231.88,327.54,-0.02,-44.74,,
200,1,5.26,280.68,384.92,0.64,-2.84,,
200,1,5,304.7,364.06,-0.02,1.34,,
200,1,5,332.3,378.24,0.9,47.26,,
200,0,4.64,251.14,329.8,0.18,-66.78,,
200,1,4.84,321.32,391.96,-0.16,36.02,,
200,1,3.9,272.54,335.12,-0.24,-30.22,,
200,0,4.56,303.02,391.28,0.72,65.84,,
200,0,4.72,285.9,348.26,0.42,-8.24,,
200,0,4.64,299.36,352.08,0.38,8.8,,
200,0,4.12,281.88,337.34,-0.62,-36.26,,
200,1,5.06,278.28,367.02,0.7,9.58,,
200,0,4.96,243.76,349.22,0,-26.8,,
200,0,4.68,256.74,351.64,0.22,-10.06,,
200,0,3.48,305.82,318.78,-1.28,-45.96,,
200,0,4.72,280.16,354.94,0.24,-13.9,,
200,0,4.56,307.78,361.36,1.8,41.44,,
200,1,4.64,279.94,376.14,0.16,18.34,,
200,1,4.82,276.02,352.14,-0.26,3.58,,
200,1,4.98,246.96,347.94,0.44,12.92,,
200,0,5.18,262.8,364.22,0.42,-10.1,,
200,1,4.44,259.36,358.94,-0.6,-26.48,,
200,1,4.9,278.54,372.36,-0.06,-10.02,,
200,1,4.16,341.76,349.48,0.12,34.26,,
200,1,5.5,291.28,384.46,0.02,0.04,,
200,0,5.1,275.96,377.1,-0.34,-15.42,,
200,1,4.54,273.9,370.1,-0.02,2.14,,
200,1,4.28,312.44,347.92,0.12,-13.96,,
200,0,4.48,291.88,378.82,0.02,7.1,,
200,0,4.5,286.96,365.56,0.06,0.82,,
200,1,4,285.94,345.98,-0.54,-9.6,,
200,0,5,289.54,400.8,0.14,37.34,,
200,0,4.86,300.78,379.48,0.08,15.76,,
200,0,3.84,304.8,320.96,-0.66,-11.48,,
200,1,5.02,324.7,425.38,0.52,82.46,,
200,0,5.04,259.76,371.56,0.08,-15.68,,
200,1,5.02,364.24,406.8,1.18,97.24,,
200,0,4.86,241.38,358.86,-0.5,-7.2,,
200,1,5.24,311.06,391.28,0.6,46.04,,
200,1,4.6,331.82,365.36,0.34,39.52,,
200,1,4.62,291.2,370.5,0.16,38.44,,
200,0,4.3,289.24,345.42,-0.32,-23.76,,
200,0,4.68,258.16,351.12,-0.02,-38.52,,
200,0,4.58,263.36,343.68,0.04,-7.38,,
200,0,4.7,250.7,353.54,0.22,-12.14,,
200,1,5.42,315.7,376.06,0.64,38.7,,
200,1,4.52,297.04,382.36,-0.06,23.1,,
200,0,5.1,328.66,369.04,-0.06,-7.5,,
200,1,2.1,542.88,772.52,0,0,,
200,0,2.22,509.48,666.98,-0.04,-98.72,,
200,0,2.08,510.38,701.5,0.24,47.14,,
200,0,2.34,531.92,735.02,0,0,,
200,1,4.86,299.78,357.82,-0.02,-14.88,,
200,0,5.08,263.86,380.88,-0.22,-19.7,,
200,1,4.42,336.82,379.34,0.64,56.6,,
200,0,4.26,261.82,350.4,0.2,13.82,,
200,0,4.58,282.68,339.3,0,0,,
200,0,4.9,302.78,370.46,0.2,10.54,,
200,1,4.64,317.58,370.78,-0.08,-5.2,,
200,0,4.44,252.48,358.2,-0.92,-56.24,,
200,1,4.56,307.4,371.62,0,0,,
200,1,4.42,313.72,381.48,-0.5,18.06,,
200,1,4.26,292.32,353.98,-0.42,-4.4,,
200,0,4.28,265.44,344.34,-0.42,-69.68,,
200,0,4.82,282.5,342.86,0.74,-4.54,,
200,0,4.6,251.6,321.86,-0.54,-40.82,,
200,0,3.66,296.38,368.46,-1.12,-4.04,,
200,0,5.52,273.48,368.92,0.38,-44.14,,
200,0,4.44,288,333.84,0.22,-24.3,,
200,1,4.26,300.72,381,0.28,36.56,,
200,0,4.26,219.04,317.32,-0.36,-46.6,,
200,1,5.02,296.6,384.62,-0.4,-12.24,,
200,1,5,316.06,356.06,0.88,-15.54,,
200,0,4.54,287.5,382.5,-0.2,21.78,,
200,0,4.62,308.66,374.86,-0.66,18.5,,
200,0,4.18,275.34,340.88,-0.22,-27.52,,
200,0,4.26,324.7,334.06,0.52,0.24,,
200,0,5.22,267.96,392.14,0.5,26.46,,
200,1,4.68,296.32,359.2,0.06,3.3,,
200,1,4.54,298.2,338.44,1.02,27.3,,
200,1,4.6,253.5,337.3,0,0,,
200,0,4.88,253.08,361.4,-0.5,-37.26,,
200,1,5.18,282.68,369.42,0.76,30.58,,
200,0,4.62,238.7,344.54,0.06,-25.04,,
200,1,4.54,316.26,373.9,0.98,135.22,,
200,1,4.66,252.18,345.24,0.08,-33,,
200,0,1.72,521.12,680.96,-0.12,-45.48,,
200,1,2.4,514.52,722.66,-0.12,2.4,,
200,0,1.96,514.5,738.12,-0.36,-15.7,,
200,0,4.74,331.42,378.4,0.6,23.78,,
200,0,4.2,289.06,338.66,0.18,-8.68,,
200,0,4.02,254.24,321.08,-0.26,-59.72,,
200,0,4.6,293.16,368.98,0.18,23.04,,
200,0,5.34,354.08,419.02,1.54,109.22,,
200,0,4.58,256.36,362.62,-0.34,-38.54,,
200,0,4.8,282.68,348.16,-0.02,-29.9,,
200,0,4.94,288.96,367.82,0.14,21.66,,
200,0,3.84,294.1,335.32,-0.74,-2.26,,
200,0,4.4,322.32,336.34,0,0,,
200,1,4.64,323.22,375.32,-0.04,16.74,,
200,1,4.64,310.98,349.94,0.6,33.82,,
200,1,4.16,290.34,335.1,-0.82,-48.78,,
200,1,4.3,316.5,363.28,0.24,50.14,,
200,0,4.3,287.4,360.96,-0.54,-13.58,,
200,0,4.76,276.12,353.48,0.54,28.7,,
200,1,4.76,301.78,373.78,0.18,12.54,,
200,1,4.88,304.56,388.74,-0.18,47.1,,
200,1,4.66,281.28,360.2,1.74,26.22,,
200,1,4.8,326.32,399.58,-0.18,42.56,,
200,0,4.5,271.94,376.28,-0.12,20.84,,
200,0,4.38,333.92,343.74,-0.34,-13.86,,
200,1,4.58,291.26,375.3,-0.02,20.12,,
200,0,4.66,289.44,348.12,0.9,22.32,,
200,1,5,350.32,377.48,0.88,27.34,,
200,1,4.14,305.08,364.06,-0.56,-3.82,,
200,1,5,327.12,386.06,0.72,69.92,,
200,0,3.84,281.34,301.26,-0.42,-32.4,,
200,1,4.38,302.76,338.98,0.06,18.64,,
200,0,4.04,284.44,342.18,0.38,18.96,,
200,1,4.32,353.54,375.64,0.82,61.14,,
200,0,4.82,280.84,377.72,-0.1,-10,,
200,0,3.96,261.28,309.76,-0.64,-54.86,,
200,0,3.96,275.14,293.54,-1.14,-103.88,,
200,0,4.58,251.72,337.2,0.16,-36.1,,
200,1,4.5,241.52,332.08,0,0,,
200,0,3.5,270.4,329.86,-1.04,-60.98,,
200,0,3.82,241.16,314.54,-0.92,-47.74,,
200,1,4.04,320.24,332.92,-0.12,-10.5,,
200,1,4.86,325.9,391.48,-0.08,-18.72,,
200,1,4.68,272.72,379.72,0.24,33.86,,
200,1,4.72,339.16,407.42,0.02,12.64,,
200,1,4.88,313.94,359.82,0.4,-3.88,,
200,0,2.04,499.42,674.76,-0.32,-20,,
200,1,2.36,613.16,840.8,0.52,98.48,,
200,1,4.24,266.8,365.78,-0.36,-6.22,,
200,0,4.52,311.68,363.1,-0.08,-6.96,,
200,0,4.64,241.04,339.56,0.72,4.64,,
200,0,4.76,296.76,372.14,0.36,3.8,,
200,1,4.24,288.62,332.6,0.16,-8.04,,
200,0,5,308.96,389.52,0.26,20.48,,
200,1,4.78,305.08,376.54,-0.24,12.24,,
200,0,4.22,268.98,330.38,-0.26,-4.3,,
200,1,4.44,322.52,381.3,0.5,33.06,,
200,0,4.76,281.46,339.14,0.76,3.4,,
200,1,4.48,259.36,363.9,-0.5,10.78,,
200,1,4.26,328.44,340.5,-0.28,-18.96,,
200,0,3.76,328.24,339.54,-0.68,13.46,,
200,1,4.24,325.74,376.3,-0.06,28.44,,
200,0,4.2,278.8,319.34,0.32,-12.8,,
200,1,4.6,311.26,377.14,0.36,29.36,,
200,1,4.58,311.52,364.62,-0.3,-18.6,,
200,1,5.38,299.9,379.82,0.78,18.18,,
200,0,4.74,267.72,357.2,0.2,30.4,,
200,0,4.74,286.6,359.86,1.34,35.34,,
200,1,4.26,287.04,349.2,0.34,1.06,,
200,1,4.7,377,376.62,1.06,64.36,,
200,1,4.74,320.14,363.7,0.44,18.72,,
200,1,5.44,299.4,374.36,0.48,20.32,,
200,0,4.14,288.1,308.92,0.02,-43.48,,
200,0,4.42,282.56,328.52,1.5,-12.4,,
200,0,5.06,318.76,361.68,-0.22,-1.18,,
200,0,4.38,313.58,364.82,0.06,-6.08,,
200,0,4.2,302.76,353.78,-0.2,1.74,,
200,1,4.36,319.02,361.92,-0.26,44.94,,
200,0,3.38,291.72,327.06,-0.18,-0.28,,
200,1,4.84,289.64,374.8,-0.22,-13.56,,
200,1,4.92,336.86,412.16,1.58,133.24,,
200,1,4.36,324.06,375.96,-1.2,-14.9,,
200,1,5.22,317.28,390.1,-0.1,10.62,,
200,1,4.7,287.26,361.98,0.84,42.58,,
200,0,4.48,292.36,343,0.38,-25.38,,
200,0,4.72,277.56,333.08,0.3,-33.3,,
200,1,4.92,287.36,385.5,0.68,20.94,,
200,0,4.72,253.88,351.6,-0.08,-30.12,,
200,1,3.98,322.9,362.06,-0.5,-16.86,,
200,1,5.14,320.02,402.56,0.44,62.14,,
200,1,5.1,264.78,366.48,-0.04,-12.6,,
200,1,4.82,312.9,396.76,0.44,69.06,,
200,1,4.5,390.48,395.14,0.18,57.22,,
200,1,5.28,286.24,368.96,0.28,-3.96,,
200,0,3.7,264.14,317.36,-0.62,-84.64,,
200,1,5,307.4,388.68,0.12,0.52,,
200,1,4.34,282.88,361.82,-0.52,12.2,,
200,1,5.18,337.86,369.8,0.92,53.1,,
200,1,4.82,334.54,387.54,0.54,36.1,,
200,0,4.54,288.08,374.3,-0.26,-35.6,,
200,1,5.18,369.02,394.92,0.22,-11.36,,
200,0,4.26,258.04,333.44,-0.4,-38.04,,
200,1,4.56,324.98,382.66,0.58,41.32,,
200,1,4.56,323.08,375.92,0.14,-17.16,,
200,1,4.68,330.1,397.32,0.14,39.5,,
200,1,4.1,300.18,371.46,-0.22,21.2,,
200,1,4.26,389.76,410.26,0.1,16.52,,
200,0,3.96,306.56,327.94,-0.2,-18.92,,
200,0,0,0,0,0,0,,
200,0,5.2,301.54,384.46,0.36,10.14,,
200,1,4.46,329.18,379.06,0.14,46.76,,
200,0,2.16,693.8,838.22,0.36,37.26,,
200,0,1.7,553.74,713.42,-0.08,-126.74,,
200,1,3.7,250.26,306.1,-1.32,-49.5,,
200,0,4.62,289.08,339.96,0.48,13.3,,
200,1,4.42,310.36,375.42,-0.16,43.42,,
200,1,4.28,259.32,343.96,-0.06,-10.54,,
200,0,5.02,247.96,360.68,-0.28,-36.88,,
200,0,4.28,261.58,332.16,1.4,36.92,,
200,1,4.98,274.22,365.66,-0.06,-7.88,,
200,1,4.26,311.34,374.12,-0.46,42.14,,
200,0,3.52,284.38,309.54,-0.62,9.28,,
200,1,3.66,263.88,324.1,0.08,8.78,,
200,1,5.12,287.56,359.7,0.46,-12.38,,
200,0,4.12,257.3,351.34,-0.18,11.34,,
200,0,3.94,253.7,315.22,-0.84,-28.94,,
200,0,2.28,448.4,635.24,0,0,,
200,0,4.88,290.56,354.46,-0.22,-12.78,,
200,0,4.7,236.92,319.64,-0.2,-45.14,,
200,0,3.92,229.64,314.5,-1.3,-97.76,,
200,1,4.32,382.06,383.28,-6.7E-16,83.02,,
200,0,4.38,269.6,349.88,-0.4,-14.16,,
200,1,4.48,278.66,379.78,0.12,-5.76,,
200,1,5.08,327.88,380.92,0.2,35.4,,
200,0,4.02,276.8,328,0.24,-0.04,,
200,1,5.06,297.68,397.92,-0.02,34.6,,
200,0,4.64,255.72,337.5,-0.84,-48.74,,
200,0,4.62,287.74,374.72,-0.22,38.12,,
200,0,4.1,254.92,324.72,-0.94,-21.58,,
200,1,4.8,333.54,356.6,0.56,44.04,,
200,0,4.9,286.16,366.26,0.48,-14.36,,
200,0,4.64,281.16,363.04,0.72,5.4,,
200,0,4.56,280.84,343.96,0,0,,
200,1,3.8,296.28,324.44,-0.94,-29.62,,
200,0,4.52,285.34,354.08,-0.28,-7.58,,
200,1,4.42,264.66,333.26,0.12,-17.88,,
200,0,4.3,316.44,360.28,0.08,-10.42,,
200,1,3.94,308.84,314.5,0,0,,
200,1,4.34,274.44,329.62,0,0,,
200,1,4.1,328.64,377.04,0.1,41.1,,
200,0,3.62,281.84,312.6,-0.42,-24.56,,
200,1,3.92,278.3,357.04,-0.34,-13.98,,
200,0,2.4,599.16,757.92,-0.36,-63.32,,
200,0,4.42,238.6,326.4,-0.02,-41.74,,
200,0,4.7,242.78,366.18,0.08,-2.82,,
200,1,4.24,365.18,356.3,0.68,33.52,,
200,0,5.18,262.32,367.84,0.14,5.06,,
200,0,4.74,392.52,407.66,0,0,,
200,0,4.68,273.5,368.04,-0.1,6.36,,
200,0,1.42,428.08,633.6,-0.4,-200.72,,
200,0,2.48,674.58,851.36,-0.16,-53.64,,
200,0,3.62,288.1,334.74,-0.22,-0.6,,
200,0,4.08,240.16,343,-0.14,-23.44,,
200,0,3.88,214.32,338.62,-0.46,-20.76,,
200,0,4.06,218.36,326.68,-0.46,-49.66,,
200,1,0,0,0,0,0,,
200,1,1.92,594.92,796.82,0.14,105.92,,
200,0,0,0,0,0,0,,
200,0,2.6,590.3,752.66,0.1,-58.12,,
200,0,1.74,536.52,708.54,-0.38,-122.48,,
200,1,0,0,0,0,0,,
200,0,0,0,0,0,0,,
200,1,2.46,591.28,761.18,-0.06,-49.44,,
200,1,2.44,634.8,811.66,0.58,49.04,,
200,1,4.26,290.66,369.82,0.52,3.22,,
200,0,2.78,292.4,313.22,-0.74,-10.44,,
200,1,1.94,677.44,784.08,0.52,-28.72,,
200,0,4.3,248.74,302.96,-0.58,-47.98,,
200,1,4.7,362.22,403.8,1.4,134.72,,
200,0,4.26,223.14,318.94,-0.02,-74.58,,
200,1,4.56,298.48,372.56,1.06,82.52,,
200,1,4.74,352.68,371.34,1.1,30.54,,
200,1,5.2,281.7,370.7,0.82,39.36,,
200,0,5.08,334.34,389.26,0.44,35.76,,
200,0,4.7,267,343.92,0.76,-28.9,,
200,0,1.76,650.54,709.34,-0.04,-4.66,,
200,0,1.82,563.3,684.46,1.1E-16,-8.88,,
200,1,2.5,781.3,855.3,0.26,80.62,,
200,1,4.14,336.32,348.78,0,0,,
200,1,5.4,306.7,389.16,0.7,22.54,,
200,1,4.08,295.46,337.66,-0.3,5.48,,
200,1,4.72,321.4,360.82,-0.16,-4.26,,
200,1,4.4,306.66,357.74,-0.46,-31.82,,
200,0,4.4,354.52,373.52,0.46,27.68,,
200,1,4.76,371.84,405.68,0.26,60.38,,
200,0,4.26,283.22,335.74,-0.22,-7.08,,
200,1,4.22,273.42,350,0.66,3.88,,
200,1,3.96,280.34,371.2,0.42,44.18,,
200,1,3.76,313.7,350.8,0.68,37.58,,
200,1,4.5,321.12,367.08,0.42,16.96,,
200,0,4.08,265.8,332.04,-0.58,-39.5,,
200,0,4.44,258.2,358.26,-0.44,-18.66,,
200,1,4.8,249.36,363.48,0.54,-2.54,,
200,1,4.34,291.28,336.88,-0.18,-2.8,,
200,0,4.52,267.82,343.12,-0.28,-31.24,,
200,1,2.34,505.56,740.48,0.06,-1.44,,
200,1,2.72,225.9,266.54,0.2,2.52,,
200,0,4.18,290.44,376.02,-0.38,41.5,,
200,0,4.56,258.58,344.18,-0.62,-25.18,,
200,0,4.88,270.9,374.58,-0.38,-10.02,,
200,0,4.64,281.16,363.04,0.72,5.4,,
200,1,5.16,313.84,364.5,0.66,23.82,,
